"dataset_id";"observacao_id";"sisb_id";"ibge_id";"observacao_data";"coord_x";"coord_y";"coord_precisao";"coord_fonte";"pais_id";"estado_id";"municipio_id";"amostra_tipo";"amostra_quanti";"amostra_area";"taxon_sibcs";"taxon_st";"taxon_wrb"
"ctb0777";"55";"12187";NA;NA;NA;NA;NA;NA;"BR";"BA";"Barra";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"52";"12184";NA;NA;NA;NA;NA;NA;"BR";"BA";"Barra";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"48";"12174";NA;NA;NA;NA;NA;NA;"BR";"BA";"Riachão das Neves";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"13";"12027";NA;NA;NA;NA;NA;NA;"BR";"BA";"Barra";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"32";"12117";NA;NA;NA;NA;NA;NA;"BR";"BA";"Barra";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"44";"12168";NA;NA;NA;NA;NA;NA;"BR";"BA";"Barra";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"30";"12111";NA;NA;NA;NA;NA;NA;"BR";"BA";"Brejolândia";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"16-EXTRA";"12138";NA;NA;NA;NA;NA;NA;"BR";"BA";"Mansidão";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"14-EXTRA";"12114";NA;NA;NA;NA;NA;NA;"BR";"BA";"Casa Nova";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"6-EXTRA";"12016";NA;NA;NA;NA;NA;NA;"BR";"BA";"Casa Nova";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"24";"12073";NA;NA;NA;NA;NA;NA;"BR";"BA";"Cotegipe";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"42";"12156";NA;NA;NA;NA;NA;NA;"BR";"BA";"Barra";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"13-EXTRA";"12113";NA;NA;NA;NA;NA;NA;"BR";"BA";"Casa Nova";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"20-EXTRA";"12181";NA;NA;NA;NA;NA;NA;"BR";"BA";"Remanso";"SIMPLES";1;1;NA;NA;NA
"ctb0777";"10-EXTRA";"12024";NA;NA;NA;NA;NA;NA;"BR";"BA";"Carinhanha";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P1";"12041";NA;2003-02-04;-43,62454289;-22,86815536;NA;NA;"BR";"RJ";"Rio de Janeiro";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P2";"12042";NA;2003-02-06;-43,69895492;-22,88073065;NA;NA;"BR";"RJ";"Itaguaí";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P14";"12075";NA;2003-04-23;-41,96501741;-21,40174225;NA;NA;"BR";"RJ";"São José de Ubá";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P10";"12055";NA;2003-03-24;-42,19955169;-22,34667133;NA;NA;"BR";"RJ";"Macaé";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P13";"12069";NA;2003-04-24;-41,96547646;-21,40251941;NA;NA;"BR";"RJ";"São José de Ubá";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P9";"12054";NA;2003-03-25;-42,19539579;-22,34778184;NA;NA;"BR";"RJ";"Macaé";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P3";"12043";NA;2003-02-26;-41,07715836;-21,28785075;NA;NA;"BR";"RJ";"São Francisco de Itabapoana";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P12";"12068";NA;2003-03-26;-43,97048579;-22,70120933;NA;NA;"BR";"RJ";"Rio Claro";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P11";"12056";NA;2003-03-27;-43,97015562;-22,70239953;NA;NA;"BR";"RJ";"Rio Claro";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P6";"12048";NA;2003-02-28;-41,26210729;-21,7746977;NA;NA;"BR";"RJ";"Campos dos Goytacazes";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P5";"12045";NA;2003-02-28;-41,26328185;-21,77562071;NA;NA;"BR";"RJ";"Campos dos Goytacazes";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P16";"12077";NA;2003-05-29;-42,08965405;-22,52484197;NA;NA;"BR";"RJ";"Casimiro de Abreu";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P15";"12076";NA;2003-05-29;-42,08891887;-22,52515359;NA;NA;"BR";"RJ";"Casimiro de Abreu";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P8";"12052";NA;NA;NA;NA;NA;NA;"BR";"RJ";"Quissamã";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P7";"12050";NA;NA;NA;NA;NA;NA;"BR";"RJ";"Quissamã";"SIMPLES";1;1;NA;NA;NA
"ctb0778";"P4";"12044";NA;NA;NA;NA;NA;NA;"BR";"RJ";"São Francisco de Itabapoana";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-18-BA";"12136";NA;1981-07-08;-39,5;-16,65;NA;NA;"BR";"BA";"Porto Seguro";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-2-RJ";"12094";NA;1983-03-17;-41,35444444;-21,41055556;NA;NA;"BR";"RJ";"Campos dos Goytacazes";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-8-RJ";"12102";NA;1994-06-30;-40,01666667;-19;NA;NA;"BR";"ES";"Aracruz";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-1-RJ";"12090";NA;NA;NA;NA;NA;NA;"BR";"RJ";"Campos dos Goytacazes";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-3-RJ";"12095";NA;NA;NA;NA;NA;NA;"BR";"RJ";"Campos dos Goytacazes";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-16-BA";"12106";NA;NA;NA;NA;NA;NA;"BR";"BA";"Alcobaça";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-17-BA";"12134";NA;NA;NA;NA;NA;NA;"BR";"BA";"Itagimirim";"SIMPLES";1;1;NA;"Typic Haplustox.";NA
"ctb0779";"PERFIL-4-ES";"12096";NA;NA;NA;NA;NA;NA;"BR";"ES";"Aracruz";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-5-ES";"12097";NA;NA;NA;NA;NA;NA;"BR";"ES";"Aracruz";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-21-BA";"12140";NA;NA;NA;NA;NA;NA;"BR";"BA";"Canavieiras";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-10-ES";"12131";NA;NA;NA;NA;NA;NA;"BR";"ES";"São Mateus";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"COMPL-1-RJ";"12093";NA;NA;NA;NA;NA;NA;"BR";"RJ";"Campos dos Goytacazes";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-9-RJ";"12103";NA;NA;NA;NA;NA;NA;"BR";"ES";"Linhares";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-12-ES";"12142";NA;NA;NA;NA;NA;NA;"BR";"ES";"São Mateus";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PEFIL-14-BA";"12133";NA;NA;NA;NA;NA;NA;"BR";"BA";"Nova Viçosa";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-6-ES";"12098";NA;NA;NA;NA;NA;NA;"BR";"ES";"Aracruz";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-7-ES";"12099";NA;NA;NA;NA;NA;NA;"BR";"ES";"Aracruz";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"EXTRA-15-BA";"12105";NA;NA;NA;NA;NA;NA;"BR";"BA";"Rio de Contas";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"EXTRA-13-BA";"12104";NA;NA;NA;NA;NA;NA;"BR";"BA";"Nova Viçosa";"SIMPLES";1;1;NA;NA;NA
"ctb0779";"PERFIL-11-ES";"12132";NA;NA;NA;NA;NA;NA;"BR";"ES";"São Mateus";"SIMPLES";1;1;NA;NA;NA
"ctb0780";"PERFIL-02";"12167";NA;2008-12-01;-38,91694444;-4,58183333;NA;NA;"BR";"CE";"Itapiúna";"SIMPLES";1;1;NA;NA;NA
"ctb0780";"PERFIL-03";"12170";NA;2008-12-03;-38,98769444;-4,81808333;NA;NA;"BR";"CE";"Quixadá";"SIMPLES";1;1;NA;NA;NA
"ctb0780";"PERFIL-04";"12172";NA;2008-12-03;-38,99727778;-4,95744444;NA;NA;"BR";"CE";"Quixadá";"SIMPLES";1;1;NA;NA;NA
"ctb0780";"PERFIL-05";"12175";NA;2008-12-03;-38,05480556;-5,18722222;NA;NA;"BR";"CE";"Limoeiro do Norte";"SIMPLES";1;1;NA;NA;NA
"ctb0780";"PERFIL-07";"12177";NA;2008-12-04;-38,1415;-5,14652778;NA;NA;"BR";"CE";"Limoeiro do Norte";"SIMPLES";1;1;NA;NA;NA
"ctb0780";"PERFIL-06";"12176";NA;2008-12-04;-37,99338889;-5,15808333;NA;NA;"BR";"CE";"Limoeiro do Norte";"SIMPLES";1;1;NA;NA;NA
"ctb0780";"PERFIL-01";"12166";NA;2004-04-30;-38,50305278;-4,18407778;NA;NA;"BR";"CE";"Pacajus";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-5";"12192";NA;2010-10-06;-47,645;-18,92138889;NA;NA;"BR";"MG";"Romaria";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-6";"12193";NA;2010-10-06;-47,62611111;-18,99472222;NA;NA;"BR";"MG";"Romaria";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-9";"12196";NA;2010-10-07;-48,21055556;-18,72611111;NA;NA;"BR";"MG";"Araguari";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-8";"12195";NA;2010-10-07;-48,22916667;-18,79472222;NA;NA;"BR";"MG";"Uberlândia";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-11";"12198";NA;2010-10-08;-48,1525;-19,09333333;NA;NA;"BR";"MG";"Uberlândia";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-1";"12189";NA;NA;NA;NA;NA;NA;"BR";"MG";"Indianópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-3";"12190";NA;NA;NA;NA;NA;NA;"BR";"MG";"Indianópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-4";"12191";NA;NA;NA;NA;NA;NA;"BR";"MG";"Indianópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-7";"12194";NA;NA;NA;NA;NA;NA;"BR";"MG";"Nova Ponte";"SIMPLES";1;1;NA;NA;NA
"ctb0781";"Perfil-10";"12197";NA;NA;NA;NA;NA;NA;"BR";"MG";"Uberlândia";"SIMPLES";1;1;NA;NA;NA
"ctb0782";"19";"12200";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0782";"14";"12199";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0782";"13";"12202";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0782";"15";"12204";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0782";"16";"12203";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0782";"17";"12206";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0782";"18";"12201";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0782";"20";"12205";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9187/92";"12261";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-7958/61";"12313";NA;NA;NA;NA;NA;NA;"BR";"PA";"Itupiranga";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8245/46";"12222";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8247/49";"12223";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9203/05";"12217";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8740/43";"12289";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8253/56";"12293";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9206/10";"12339";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9176";"12287";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8738/39";"12292";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8776/77";"12251";NA;NA;NA;NA;NA;NA;"BR";"PA";"Itupiranga";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8239/40";"12342";NA;NA;NA;NA;NA;NA;"BR";"TO";"Tocantinópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9230/34";"12307";NA;NA;NA;NA;NA;NA;"BR";"PA";"Portel";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9172/75";"12314";NA;NA;NA;NA;NA;NA;"BR";"PA";"Aveiro";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9113";"12252";NA;NA;NA;NA;NA;NA;"BR";"TO";"Tocantinópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8097/98";"12338";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9182/86";"12291";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8241/42";"12250";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9150/55";"12328";NA;NA;NA;NA;NA;NA;"BR";"PA";"Itaituba";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9129/33";"12219";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8099/01";"12220";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9119/21";"12254";NA;NA;NA;NA;NA;NA;"BR";"TO";"Tocantinópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8380/81";"12224";NA;NA;NA;NA;NA;NA;"BR";"PA";"Itaituba";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9211/16";"12221";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9198/02";"12227";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-7963/66";"12330";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9194/97";"12229";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9169/71";"12257";NA;NA;NA;NA;NA;NA;"BR";"PA";"Aveiro";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8102/06";"12335";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9194/97";"12341";NA;NA;NA;NA;NA;NA;"BR";"PA";"Itaituba";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9147/49";"12218";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9156/59";"12228";NA;NA;NA;NA;NA;NA;"BR";"PA";"Itaituba";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9221/25";"12310";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9114/18";"12285";NA;NA;NA;NA;NA;NA;"BR";"TO";"Tocantinópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9142/46";"12290";NA;NA;NA;NA;NA;NA;"BR";"PA";"Santarém";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9137/41";"12305";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9217/20";"12260";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEN-8773/75";"12318";NA;NA;NA;NA;NA;NA;"BR";"PA";"Itupiranga";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"9122/23";"12286";NA;NA;NA;NA;NA;NA;"BR";"TO";"Tocantinópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-7973/77";"12332";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9165/68";"12319";NA;NA;NA;NA;NA;NA;"BR";"PA";"Aveiro";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9124/28";"12329";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8235/36";"12253";NA;NA;NA;NA;NA;NA;"BR";"TO";"Tocantinópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8770/72";"12306";NA;NA;NA;NA;NA;NA;"BR";"PA";"Itupiranga";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8233/34";"12256";NA;NA;NA;NA;NA;NA;"BR";"TO";"Tocantinópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9226/29";"12304";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9162/64";"12207";NA;NA;NA;NA;NA;NA;"BR";"PA";"Altamira";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8250/52";"12336";NA;NA;NA;NA;NA;NA;"BR";"PA";"Marabá";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-8237/38";"12309";NA;NA;NA;NA;NA;NA;"BR";"TO";"Tocantinópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0783";"IPEAN-9193";"12288";NA;NA;NA;NA;NA;NA;"BR";"PA";"Prainha";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-01";NA;NA;1980-08-21;-48,692305;-28,140279;1000;"WEB";"BR";"SC";"Imbituba";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-02";NA;NA;1980-08-21;-48,693401;-28,15898;1000;"WEB";"BR";"SC";"Imbituba";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-03";NA;NA;1980-08-21;-48,806354;-28,447445;1000;"WEB";"BR";"SC";"Laguna";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-04";NA;NA;1980-08-21;-48,798953;-28,453587;1000;"WEB";"BR";"SC";"Laguna";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-05";NA;NA;1980-08-21;-48,953504;-28,431341;1000;"WEB";"BR";"SC";"Capivari de Baixo";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-06";NA;NA;1980-08-21;-48,991674;-28,460984;1000;"WEB";"BR";"SC";"Tubarão";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-07";NA;NA;1980-08-21;-49,053855;-28,542368;1000;"WEB";"BR";"SC";"Tubarão";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-08";NA;NA;1980-08-21;-49,327838;-28,780688;1000;"WEB";"BR";"SC";"Içara";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-09";NA;NA;1980-08-21;-49,404671;-28,825362;1000;"WEB";"BR";"SC";"Criciúma";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-10";NA;NA;1980-08-21;-49,516797;-28,921081;1000;"WEB";"BR";"SC";"Araranguá";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-11";NA;NA;1980-08-21;-49,556414;-28,886503;1000;"WEB";"BR";"SC";"Meleiro";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-12";"12244";NA;1980-08-21;-49,58697;-28,862942;1000;"WEB";"BR";"SC";"Meleiro";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-13";NA;NA;1980-08-22;-49,43506;-28,38365;1000;"WEB";"BR";"SC";"Lauro Muller";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-14";NA;NA;1980-08-22;-49,452796;-28,377668;1000;"WEB";"BR";"SC";"Bom Jardim da Serra";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-15";NA;NA;1980-08-22;-49,589197;-28,361013;1000;"WEB";"BR";"SC";"Bom Jardim da Serra";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-16";NA;NA;1980-08-22;-49,913251;-28,269541;1000;"WEB";"BR";"SC";"Bom Jardim da Serra";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-17";NA;NA;1980-08-22;-50,075917;-28,061035;1000;"WEB";"BR";"SC";"São Joaquim";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-18";NA;NA;1980-08-22;-50,142587;-27,892508;1000;"WEB";"BR";"SC";"Lages";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-19";NA;NA;1980-08-22;-50,171485;-27,882867;1000;"WEB";"BR";"SC";"Lages";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-20";NA;NA;1980-08-22;-50,397417;-27,868596;1000;"WEB";"BR";"SC";"Lages";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-21";NA;NA;1980-08-22;-50,579628;-28,074496;1000;"WEB";"BR";"SC";"Capão Alto";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-22";NA;NA;1980-08-23;-50,878276;-28,510532;1000;"WEB";"BR";"RS";"Vacaria";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-23";NA;NA;1980-08-23;-51,037241;-28,416846;1000;"WEB";"BR";"RS";"Vacaria";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-24";NA;NA;1980-08-23;-51,05389;-28,394818;1000;"WEB";"BR";"RS";"Vacaria";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-25";NA;NA;1980-08-23;-51,106975;-28,356763;1000;"WEB";"BR";"RS";"Muitos Capões";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-26";NA;NA;1980-08-23;-51,432868;-28,293338;1000;"WEB";"BR";"RS";"Capão Bonito do Sul";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-27";NA;NA;1980-08-23;-51,668352;-28,266678;1000;"WEB";"BR";"RS";"Caseiros";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-28";"12245";NA;1980-08-23;-52,361914;-28,283931;1000;"WEB";"BR";"RS";"Passo Fundo";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-29";NA;NA;1980-08-23;-52,247726;-28,387057;1000;"WEB";"BR";"RS";"Marau";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-30";NA;NA;1980-08-23;-51,610413;-28,801209;1000;"WEB";"BR";"RS";"Nova Prata";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-31";"12246";NA;1980-08-24;-51,120849;-29,382121;1000;"WEB";"BR";"RS";"Nova Petrópolis";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-32";"12247";NA;1980-08-24;-51,100124;-29,505811;1000;"WEB";"BR";"RS";"Morro Reuter";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-33";NA;NA;1980-08-24;-51,145314;-29,789442;1000;"WEB";"BR";"RS";"São Leopoldo";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-34";NA;NA;1980-08-24;-51,144071;-29,967275;1000;"WEB";"BR";"RS";"Porto Alegre";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-35";"12248";NA;1980-08-24;-51,011303;-29,895083;1000;"WEB";"BR";"RS";"Gravataí";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-36";"12249";NA;1980-08-24;-50,997601;-29,884241;1000;"WEB";"BR";"RS";"Gravataí";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-37";NA;NA;1980-08-24;-50,688094;-29,483821;1000;"WEB";"BR";"RS";"Três Coroas";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-38";NA;NA;1980-08-24;-50,649374;-29,470063;1000;"WEB";"BR";"RS";"São Francisco de Paula";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-39";NA;NA;1980-08-24;-50,596017;-29,449729;1000;"WEB";"BR";"RS";"São Francisco de Paula";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-40";NA;NA;1980-08-24;-50,605782;-29,438846;1000;"WEB";"BR";"RS";"São Francisco de Paula";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-41";NA;NA;1980-08-24;-51,122748;-29,118383;1000;"WEB";"BR";"RS";"Caxias do Sul";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-42";NA;NA;1980-08-25;-51,213063;-29,17579;1000;"WEB";"BR";"RS";"Caxias do Sul";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-43";"12255";NA;1980-08-25;-51,291575;-29,21029;1000;"WEB";"BR";"RS";"Farroupilha";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-44";NA;NA;1980-08-25;-51,355478;-29,331363;1000;"WEB";"BR";"RS";"Farroupilha";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-45";NA;NA;1980-08-25;-51,351533;-29,49226;1000;"WEB";"BR";"RS";"Bom Princípio";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-46";"12258";NA;1980-08-25;-51,733322;-29,676375;1000;"WEB";"BR";"RS";"Tabaí";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-47";NA;NA;1980-08-25;-51,922282;-29,530621;1000;"WEB";"BR";"RS";"Estrela";"SIMPLES";1;1;NA;NA;NA
"ctb0784";"Exame-48";NA;NA;1980-08-25;-52,236115;-29,150013;1000;"WEB";"BR";"RS";"Pouso Novo";"SIMPLES";1;1;NA;NA;NA
